"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"-0.180671662107993","0.124099400691743","-0.0333849829900876","0.213964870064208","0.155991793372519","0.130356147205689","-0.346714620480641","-0.036892093068031","-0.0907056688668109","-0.00428601405522697","0.0958371233071227","0.0139428166200417","0.296207436881725","0.0251535504927934","-0.101312609246879","-0.163410537855842","0.0402696001575636","-0.183294025081068","0.155239451446762","-0.108476389473315","-0.304542069163549","0.0804025984360319","-0.129258732385108","0.190332014260596","0.0811356517641588","0.212802605983015","0.251864917423818","0.121542492640329","0.271352654285307","-0.0738897420700149","0.119215323177701","-0.161312143206146","-0.0400077411500626","-0.188851572140824","-0.258560868189136","-0.156330610747786","N2","20C"
"-0.175655930523159","0.115943748442982","-0.0325610021129257","0.20894585846877","0.159883962332637","0.1297116112595","-0.33672420603796","-0.0341594866045559","-0.115004689872008","-0.000516656635625065","0.11108465547369","-0.00635941137316126","0.301933226390371","0.0251365423795285","-0.114299237454945","-0.164773105227725","0.0396433675427112","-0.185160652055075","0.156660833125128","-0.0773566915931346","-0.303441296104881","0.0799188743338075","-0.125866082886971","0.185775080343408","0.0812906004947348","0.213312857632068","0.257527856369126","0.128169994531618","0.272866261246244","-0.0758984820830147","0.112078587709026","-0.156687239502528","-0.0420250784551339","-0.200767126075533","-0.259625167138698","-0.15578370929224","N2","20C"
"-0.208091568928812","0.147282634521031","-0.0331724630531941","0.17904474628267","0.128229989608896","0.140117654732769","-0.344299482355395","-0.0370693786490679","-0.0958440515081727","-0.0217215789423831","0.105317399809069","0.000820414115177888","0.307755953615635","0.0262156674309364","-0.1031136222179","-0.147939783608779","0.041981922342447","-0.179088859632601","0.188591494252222","-0.125882259435566","-0.321385619530852","0.0920195888822815","-0.125150371418279","0.173868127166016","0.0662463615327456","0.16592790358045","0.25639811050518","0.127814248797245","0.277520600390145","-0.078885506483262","0.127752436581323","-0.177758965269584","-0.0361200317597337","-0.170576759437089","-0.251910922263064","-0.141261483125988","N2","20C"
"-0.183095932644365","0.13515078955941","-0.0348353441383682","0.229405607062887","0.164854500724358","0.135536934172245","-0.339135657630991","-0.0348402952672057","-0.0985069945891502","-0.0174545294781238","0.094376758814863","0.0115628866015894","0.282958334178016","0.023178909080413","-0.105052788568257","-0.155797192465206","0.0423604616025445","-0.194458364417838","0.149767560497673","-0.0906369602657053","-0.303581083185152","0.0805614688893938","-0.132887811515262","0.19656802155102","0.0859949000943256","0.221159481967924","0.240778068984474","0.109654018958906","0.260567921530144","-0.0623761808402197","0.115662568569868","-0.16062887188672","-0.0437654834128027","-0.202187624868257","-0.263918293456458","-0.167102054609995","N2","20C"
"-0.198105847745469","0.149681623059587","-0.0322907916520073","0.202758033825637","0.168961252527538","0.132187918022693","-0.337742198088796","-0.0353762282191344","-0.0857865453388145","-0.00174585998687533","0.0916937710306841","0.00788560498533889","0.299392200870571","0.0256678030588542","-0.0926137119558594","-0.17483290222848","0.0425087788472007","-0.194012139480491","0.158961286703874","-0.097914919689545","-0.305177346246017","0.0802008561875546","-0.126256854979865","0.183352489788502","0.0739094293685992","0.197422723562931","0.251843942102918","0.121619928659764","0.270715398222644","-0.0727348999747506","0.115761848780119","-0.158732949066351","-0.0407913929726895","-0.195207995506612","-0.256478739292472","-0.152101749991631","N2","20C"
"-0.185835657670174","0.123042789956977","-0.0313571976614104","0.186639931296047","0.145360980970001","0.130657962678511","-0.351199222788788","-0.0377657519643914","-0.105087373211374","-0.0277957679119392","0.106913663626112","0.0183026146563457","0.30388493586208","0.0254114598436902","-0.106155259732395","-0.160928300625062","0.040607894640216","-0.186513442239561","0.170693662827753","-0.118741503221223","-0.318251907800045","0.0947988488660045","-0.122329789782105","0.175785361135943","0.0693353645243457","0.181728484502719","0.253519254492765","0.122983656216885","0.277130447842456","-0.0797683294462101","0.118249497744074","-0.157971385541723","-0.0390098000930784","-0.181257343408804","-0.25871856921091","-0.155265259718451","N2","20C"
"-0.198181032326684","0.151459239152921","-0.0323991557178323","0.20840717754619","0.14740256558526","0.126422006831335","-0.341152526160409","-0.0368620107252436","-0.0877355689274734","-0.00675626595438041","0.109966454017234","0.0223080815788061","0.302017162194373","0.0263593472527263","-0.0883460860738813","-0.158326267089709","0.0424574429691245","-0.194221253858186","0.168899925535944","-0.113640894139093","-0.311943684174302","0.085080840999727","-0.128753520433458","0.190289918377815","0.0690835851822832","0.186692710457143","0.24751401110808","0.116267936693793","0.268338027270224","-0.0708790800657766","0.119691458395582","-0.161169329641621","-0.0385124965461427","-0.184967502073486","-0.255935794167147","-0.153267109999003","N2","20C"
"-0.198623581882534","0.149327520087132","-0.0323097852843278","0.198620371780743","0.142271156591497","0.125497276987093","-0.338875722709672","-0.0353883926553824","-0.102410928519801","-0.0351240970992099","0.120625009795315","-0.0133336468856231","0.309858814383897","0.0263766448517913","-0.108508921005136","-0.16122611528126","0.0396094991719495","-0.178066344828986","0.175281264343696","-0.102800244715579","-0.308809727005011","0.0833566573717574","-0.126803198818537","0.185673186404389","0.0645519703097598","0.174088165739996","0.254222338904154","0.125771352471218","0.27145201881484","-0.0741553034177399","0.120905828301755","-0.163016469599501","-0.0398257347288218","-0.186744848055473","-0.256410430001034","-0.151838601854064","N2","20C"
"-0.20109273582732","0.133326527809066","-0.0328373697722755","0.211302542629678","0.137549504024768","0.124836481086073","-0.33812671281712","-0.0353436280886385","-0.0722584442508414","-0.0299046477694268","0.114120460146172","0.0202212669026035","0.295073976220248","0.0250441618172027","-0.123835717970002","-0.154454047538817","0.0422678993716573","-0.204206537149603","0.204241078731045","-0.107509637736865","-0.30457174475292","0.0776395342433002","-0.129007195003841","0.188972362386305","0.0695075654023059","0.188729408578789","0.241820036919259","0.103213437111688","0.264173014598725","-0.0679948227891765","0.137576911743013","-0.190165377996908","-0.0400924716984538","-0.191032470815071","-0.247114501122006","-0.132197132689449","N2","20C"
"-0.199020647898202","0.147102887971891","-0.0335192153637517","0.223906298671102","0.170802933383605","0.151997168824834","-0.320656382032426","-0.0322985583144067","-0.0870034154333274","-0.00249696802885979","0.0981312014198694","0.0209461371135032","0.280470791877766","0.0235971386017681","-0.0913165637471541","-0.16790114896484","0.0418119245692735","-0.193722675345793","0.143559426840815","-0.118045242633309","-0.292157100601516","0.0726213428269659","-0.132852066803926","0.200350929825842","0.0817007929615806","0.218202916656949","0.249646188843699","0.119173053488413","0.264716803913206","-0.0690616239100016","0.119273614879197","-0.162953865341172","-0.0411716239446694","-0.19347185674998","-0.262803533984687","-0.162980320629753","N2","20C"
"-0.190382906395402","0.129329764489903","-0.0311861635081796","0.197446677510033","0.18390543830314","0.144867152036821","-0.340150166457344","-0.0350244778238476","-0.101864589027343","-0.023661246921443","0.0798355303879412","0.00686970274339618","0.300250624596129","0.0257240211587278","-0.13153424306101","-0.159313148353073","0.0399688933145876","-0.179838294940871","0.166744264207559","-0.103551463531228","-0.299344826265264","0.0744143582253906","-0.123332196377539","0.177544060325184","0.0766527301457627","0.20798293217958","0.263701763202936","0.131537647705558","0.265408996910333","-0.0666124463203272","0.118683038486799","-0.159830015357919","-0.0394444225632985","-0.181484840787665","-0.257282428807192","-0.150540008915785","N2","20C"
"-0.209009342545982","0.131362817179197","-0.0315396471538625","0.194195589860948","0.153527679746763","0.139579349676595","-0.310680457568229","-0.0279250140642389","-0.0934519693212742","-0.0274459667157267","0.0929453253571327","0.0088037193266011","0.316801949938105","0.0262902596393337","-0.140243327239325","-0.164294458816714","0.0412624849750486","-0.19197500018396","0.175447510833279","-0.094648850166391","-0.296023727602439","0.0746186346987648","-0.12501839628917","0.181282344767198","0.0715736549866578","0.187797914921311","0.260422015018958","0.131775333014265","0.278526946800631","-0.0817332162065773","0.131467668768569","-0.179900131917185","-0.0410793459506458","-0.19265203601971","-0.246079607802993","-0.13596872375201","N2","20C"
"-0.184320126586374","0.127046394925741","-0.031275631097348","0.192549424086997","0.150393492779526","0.1474827780101","-0.326309509691312","-0.03273673723518","-0.0955417760829815","-0.0170600412599502","0.0786922514285102","0.0144220848316301","0.310108638516995","0.0264540474684276","-0.117238339439015","-0.143116695372029","0.0424681682093791","-0.198348321273715","0.192389035290808","-0.126123419886278","-0.293823182196092","0.0703288641907747","-0.120982231139643","0.172315867755683","0.0714756121719902","0.187688004537829","0.25653569136137","0.126842787227761","0.279647711013588","-0.0806020448675273","0.129873343143723","-0.180470561891124","-0.0449752761916631","-0.203348000406263","-0.254559508995407","-0.147231203389074","N2","20C"
"-0.188505711172787","0.129111610867518","-0.0316642108329071","0.207757506175733","0.144818827048061","0.134484577795226","-0.326163219710621","-0.0317915036090657","-0.0832504254291166","-0.0164968287731085","0.0939438998546887","0.0125110630154141","0.299507254491374","0.0244166151691518","-0.106878859214807","-0.172636950838488","0.042270081107934","-0.199592549794712","0.181016178431729","-0.107771772109564","-0.304776576776894","0.0813736195572545","-0.128232300648398","0.190439868354338","0.0739717307449281","0.195141425454437","0.242283842618282","0.106886815936775","0.269834629634858","-0.0737398457920734","0.129432294310837","-0.178039361930041","-0.0433122951381052","-0.20387620799281","-0.256966362958737","-0.150623165717509","N2","20C"
"-0.178911578934019","0.16004884751011","-0.0324428471072837","0.215833926176857","0.128724262245565","0.157813320127169","-0.301398536438074","-0.0293274098806861","-0.0912334195842449","-0.0181035583218963","0.0794511287629537","0.021694505006433","0.285885551285809","0.0245628862172614","-0.114013921396689","-0.179697615397836","0.0461047567707123","-0.219965783410536","0.182299395174148","-0.130168172916806","-0.282425291980523","0.0654345458858315","-0.132419364037879","0.200229043855929","0.0758295080122128","0.202744696102494","0.250066888866548","0.119720907944065","0.265955448726147","-0.0708881056726051","0.136890270736633","-0.187946194585004","-0.0464753589254434","-0.215382775215062","-0.249277455936954","-0.142175800441353","N2","20C"
"-0.224546517336713","0.133123898855641","-0.0331156998290143","0.200220476045347","0.133571344718516","0.133840605177331","-0.316535479168285","-0.0290968430733902","-0.0784053837370559","-0.00794882962769901","0.0848688536116892","0.0263743885702624","0.314368308390832","0.0283507248233616","-0.102131992362871","-0.147624365531115","0.0417851333102368","-0.18791106481623","0.188985697510709","-0.113498711208658","-0.308072333488852","0.0805148447946199","-0.135486162017097","0.208215369988512","0.0685302826604939","0.183849269003037","0.245842115722475","0.109140933096417","0.289213276622715","-0.0880847133920272","0.127811361414197","-0.174721255663461","-0.0380607344008997","-0.183254237424837","-0.247535472714571","-0.133467683510492","N2","20C"
"-0.206309552878597","0.142749126048382","-0.0319896420463585","0.212817501804131","0.140404935477657","0.142330202519569","-0.316577239365307","-0.0310011163647483","-0.0682270916162525","-0.00810100933666118","0.0838984377560605","0.0151641419035505","0.29646671053432","0.0246129880008218","-0.116822913916613","-0.174729084165341","0.0424876954813262","-0.199890616635265","0.181903272228442","-0.113072340933326","-0.291809367815242","0.0714607080968881","-0.134248848447168","0.20408511839844","0.0749026627049849","0.199031541068665","0.243971939513843","0.110365703081326","0.275587021512386","-0.0774124883978795","0.129038474437069","-0.17665433879174","-0.0408606930809514","-0.193969094818624","-0.251810098385541","-0.143873610189402","N2","20C"
"-0.181556760520875","0.143213933242391","-0.032107335783736","0.198210816732073","0.142352165344423","0.1541228809078","-0.333106081042916","-0.0345084829123356","-0.0913743736462408","-0.0245912432472161","0.0851043682879424","0.00910376698244822","0.303460058514372","0.0262539774149737","-0.110882341202773","-0.169628540926883","0.0422561069281044","-0.194885527367493","0.163979709137576","-0.119207681203411","-0.305522869262991","0.0803883016960398","-0.124873246153055","0.179649868621491","0.072274571621943","0.192638836316614","0.255843040974121","0.126853037194625","0.277173092122357","-0.0790749347809492","0.125185836577744","-0.170023581335647","-0.039845372801899","-0.189290370183613","-0.25162160594623","-0.143967167823451","N2","20C"
"-0.182527804854567","0.132761448514102","-0.0321629804781078","0.207763421513653","0.153061240571427","0.121884325001521","-0.351123306269676","-0.0369231316151492","-0.0982783435768103","-0.0170952895366199","0.108633346880252","0.0110580684477149","0.30233262045775","0.0252311155594915","-0.109113620569106","-0.167039226917734","0.0406267769573957","-0.187529696786966","0.159069980457912","-0.095163709973111","-0.308748796057082","0.0849645218766502","-0.12260544041723","0.178510275787646","0.0725392184630552","0.192516268079903","0.251447232829019","0.119919199849057","0.268337712043498","-0.0703672371670688","0.11766003003981","-0.161335924585585","-0.04065148209153","-0.190786000988508","-0.26230362693404","-0.16149387439338","N2","20C"
"-0.201062364524026","0.120931181045593","-0.0314318591738218","0.200396811228163","0.162345150735974","0.135196846350014","-0.349682429339187","-0.0365262554082253","-0.0771298184505354","0.00210401466037281","0.10305960095909","0.0402854305866929","0.305760576635324","0.0254183585595671","-0.105309123757904","-0.171680520745268","0.0377696807566007","-0.170275008366703","0.152334214134461","-0.118958452628772","-0.311745611150805","0.0874169982365642","-0.125612020395748","0.184558075790888","0.0777063322676266","0.206681925473238","0.244721638798187","0.110560713543994","0.272814672298022","-0.0756326117069098","0.116058544821273","-0.151278889387242","-0.0407967107558656","-0.176911795321472","-0.262003211562672","-0.159606900763131","N2","20C"
"-0.196780511167378","0.127360424475209","-0.0318905691090837","0.192790866216456","0.160613208986941","0.149002526872637","-0.336782660153249","-0.034795176883503","-0.088413721291052","-0.0211660260090662","0.116579516952223","0.012369564762522","0.310269714761263","0.0268427382200561","-0.12657782905059","-0.154031326176969","0.0402165564603438","-0.177988091039059","0.175348353652971","-0.107529156869957","-0.313839671076819","0.0858367479275895","-0.124079076738016","0.177011825232543","0.0719696635486216","0.189509141441398","0.253500379322426","0.121782731895547","0.274423061609894","-0.074621134911229","0.119705825292366","-0.159002617479872","-0.0386200536035138","-0.179335023505303","-0.253342619888285","-0.143503811176818","N2","20C"
"-0.168144847472518","0.118142519123402","-0.0323860662693725","0.206273150784904","0.15398981507414","0.141509322917969","-0.339518214538681","-0.0349394961241423","-0.0899275778152071","-0.0109085372565696","0.100345929243189","0.0124310555224175","0.29473568184675","0.0248202025646109","-0.1197111961096","-0.157804580005416","0.042384491625441","-0.195628190715216","0.173267026036479","-0.108932761664392","-0.30647688564616","0.0837573970624134","-0.119364193290175","0.175511964752598","0.0770794125274623","0.205198273442756","0.250276631293421","0.119217710771412","0.262923002562535","-0.067307794281497","0.125455456075344","-0.171504647698248","-0.045129941796572","-0.209548254690899","-0.260969370664169","-0.159656825387925","N2","20C"
"-0.173726978160828","0.118869411605041","-0.0326809271225278","0.21525973885206","0.164365275428737","0.1468694032353","-0.330844829873221","-0.0331900413784974","-0.0816809304933316","-0.0242396400368547","0.0931399705361941","-0.00394310690620704","0.295283662912166","0.0248981314732676","-0.118187019058679","-0.166294529282878","0.0416161529083132","-0.192301088091176","0.167693596187259","-0.106251143112115","-0.303086502791478","0.0782567241376206","-0.130153986419337","0.191800507908926","0.0762692859158455","0.202993739953888","0.252455833606468","0.120780523173378","0.267142939375037","-0.0694506201311298","0.124896400528765","-0.170425821766627","-0.0416705518350616","-0.197352318640167","-0.257459105652879","-0.151218125131246","N2","20C"
"-0.216054523261897","0.127414430723237","-0.0314348761739099","0.194840536328013","0.160229979663802","0.131019010077249","-0.344428507898818","-0.0347992988408293","-0.0754365440114715","-0.0115201668046029","0.103595452619819","0.00977592927677833","0.297137542182587","0.0237827508902957","-0.121506362282564","-0.162589841916597","0.0403865857430693","-0.183332752531682","0.183686285695401","-0.103413805381489","-0.303639627842531","0.079288280178247","-0.126132371069601","0.184906283187194","0.0723648225885726","0.189802368320284","0.245948956387635","0.110656755060358","0.27092368103892","-0.0735801378467545","0.12463623935632","-0.170797069578312","-0.0403336450645868","-0.184341820250384","-0.257797786382155","-0.149438157119373","AF16","30C"
"-0.203159096849284","0.136090105623769","-0.0321810583617996","0.200744176989613","0.151073245976164","0.135107050043324","-0.33374038658819","-0.0335910053808553","-0.0721874106207325","-0.0211440919461291","0.105708542770415","0.0130207735956282","0.299562733187725","0.0248156013879333","-0.111519043474661","-0.162156037774026","0.0424030772990952","-0.198863851143497","0.170221698058276","-0.0960167644985573","-0.306377982358316","0.0811941007528743","-0.130889281683201","0.196802442269643","0.0697130213539841","0.184321019989275","0.24649940470542","0.112634581455719","0.273380747707726","-0.0754590750986305","0.12668975473633","-0.172794456969774","-0.0417973850272561","-0.195379653840818","-0.254305161036862","-0.145808943704587","AF16","30C"
"-0.216221256451462","0.106821489843555","-0.0308756269034545","0.163360808364545","0.172703496577921","0.112872925996238","-0.356703184591967","-0.0373068491992812","-0.11532532965022","-0.0143893687431866","0.13489840225289","0.0153345578615822","0.331542998364977","0.0284328662257229","-0.129530090811054","-0.122163027251514","0.0392987861609854","-0.156944602661755","0.192736691933218","-0.0818537718976356","-0.31142229549074","0.0828044264458845","-0.120717331654347","0.161669314240936","0.0677774510051311","0.168049842005958","0.257376525111376","0.12190382380499","0.288101389583251","-0.0892045456667675","0.122127128056363","-0.163753348045619","-0.0378001103234874","-0.175118364037493","-0.259224350133032","-0.145661666192996","AF16","30C"
"-0.196821714291332","0.153899946301662","-0.0321010322490792","0.222939221130499","0.144747496449793","0.136371521186513","-0.31858694952591","-0.031588354657447","-0.0828425495748826","-0.00433056142263459","0.0943514003319473","0.00985772923199343","0.278472213188275","0.0237467534821349","-0.0992148332572669","-0.198427683998335","0.0451464891802278","-0.207117274345232","0.159300084383977","-0.118243483745685","-0.292453623787021","0.0719823384591377","-0.135506233861611","0.206792075725783","0.0789722272991315","0.206465688139705","0.244456167844455","0.112532028451127","0.258791780164289","-0.0638170102514213","0.128270327046651","-0.174391334522765","-0.0414330460048798","-0.21132258615361","-0.253746337102193","-0.147189316955137","AF16","30C"
"-0.155794782949705","0.145120418470201","-0.0357025842486643","0.236030143039767","0.132927184849728","0.159171778988664","-0.309752724428027","-0.0316240011239544","-0.0853456758675892","-0.0180135109136776","0.0284413174525929","0.000526579478125679","0.296664432992644","0.0257446695659755","-0.110787824769153","-0.183163699124259","0.0447262668609056","-0.204822871162683","0.151091124125429","-0.146244984849949","-0.283249316532949","0.0622297629759393","-0.134320683942822","0.196285868846768","0.0842842318679415","0.219143739995705","0.262300147945203","0.135018385278326","0.264823385218987","-0.0692249414916055","0.127325208418061","-0.174598103118582","-0.0431189326287991","-0.211785766484113","-0.258133502256924","-0.153783250266066","N2","30C"
"-0.164821028555062","0.127326422645007","-0.0354494051966589","0.217157183203769","0.160327163377351","0.144231846713726","-0.351169748540019","-0.036632993290389","-0.0795353666890942","-0.00822040213649245","0.0861952711890825","0.0140386364571163","0.295266534354308","0.0255953838571774","-0.108526480120547","-0.166254285910048","0.0416182791725452","-0.19067114293535","0.144063805499807","-0.135909880453124","-0.294480096901593","0.0684483116641993","-0.117705001039244","0.173251174525368","0.0816061537376629","0.217639973081509","0.257626976189914","0.127618398967563","0.265805798445463","-0.0684283148314265","0.119598257041377","-0.15995239667468","-0.0403556329169511","-0.191130173188023","-0.265426306010702","-0.16824065002112","N2","30C"
"-0.176262109693841","0.136486699812936","-0.0330326969473997","0.210720656955905","0.149541959876238","0.132958735415781","-0.346233212860402","-0.0356674401441844","-0.0654118008902785","-0.0225897763193082","0.115019260653928","-1.97058959535874e-05","0.311747513852199","0.0261426982200972","-0.125366928754608","-0.167993352905732","0.0411426720841465","-0.189196600838127","0.160959500053494","-0.114104400852911","-0.290361603134741","0.0661399165534484","-0.120803931879064","0.174855094402222","0.0755777927908255","0.200006830325582","0.253585074873714","0.123254292373822","0.265385876668298","-0.0671981616112493","0.12270685903359","-0.166834124207012","-0.0410319587717216","-0.195156741180202","-0.261669196572268","-0.159187823389395","N2","30C"
"-0.19686898881523","0.141937015720102","-0.0325065298548597","0.209452782586269","0.153622768465872","0.13730567218536","-0.337104223500621","-0.0342548846447009","-0.0608199221410987","-0.0228070591855038","0.0872305297342572","0.00152454115908381","0.296272189219202","0.0249032367530751","-0.122267700339941","-0.172062628256137","0.0439344130566749","-0.202745554168066","0.15717595446208","-0.108158760026788","-0.294399688184827","0.0726411985425544","-0.126315331228279","0.185820817677777","0.0789403995882252","0.208555611015676","0.248658807277862","0.116588163100712","0.25848568089753","-0.0610358415311291","0.125727225894631","-0.17163070391861","-0.0443735997274068","-0.21037102771687","-0.256491763794156","-0.150413079526032","N2","30C"
"-0.191364016349074","0.148197954037119","-0.0314272139599988","0.196679878621059","0.153346412395306","0.124099453584175","-0.370318378478377","-0.0426774277960588","-0.0709894223635403","-0.0294699261537412","0.116400901236409","-0.00228479025720908","0.309768716591503","0.02658336577449","-0.0931049838920895","-0.161497167747047","0.0365272165325067","-0.172821901832336","0.171529835846559","-0.109778248233012","-0.316472798995986","0.0927126381393216","-0.122630749028799","0.17336523098196","0.0718112162761393","0.191046764226986","0.249320061563703","0.118948493639442","0.27335176968613","-0.0772491738596897","0.10715192681863","-0.132983358284515","-0.0387447169833331","-0.174583498940039","-0.258986738048891","-0.161061015858407","N2","30C"
"-0.174532531992746","0.123669106238095","-0.0327603331026304","0.208082833681914","0.153274639817913","0.138687620122449","-0.372466516971662","-0.041752413229078","-0.0695014820061859","-0.00780604194083891","0.10735845570254","0.000926816584161071","0.314544938932046","0.0271335175402755","-0.103994624717476","-0.167297237059694","0.0376561258450993","-0.17403295419489","0.150691701948629","-0.113484707550852","-0.309881093312558","0.0847119221187538","-0.12171177305131","0.177517373533762","0.0729285005223953","0.194242848305834","0.248686033112601","0.115057297910214","0.269809605254558","-0.06990336754081","0.112901304818933","-0.147153662449156","-0.0400250511323523","-0.182990426881929","-0.261863034851725","-0.161089071109142","N2","30C"
"-0.204094199626169","0.151377806180817","-0.0326150135598626","0.210671179053938","0.14829622631281","0.134656411012743","-0.350297741489315","-0.0382517690175473","-0.0927122736664426","-0.0165253123227772","0.0815106002423326","0.00852370531365088","0.280294804575119","0.0228977865029829","-0.0714627413554406","-0.166320039091232","0.0421730397203453","-0.19926507454201","0.154027903526381","-0.1278111015856","-0.306519411720189","0.081489996312688","-0.13028175850798","0.195414209381454","0.076306610810097","0.202805464611109","0.238955379029565","0.106928873341818","0.263543865942254","-0.0677834203534505","0.129931948669195","-0.177544251246137","-0.0395894264267075","-0.188253142542973","-0.257697921959855","-0.157065801863543","N2","30C"
